date,store_id,store_city,product_id,product_name,category,units_demanded,units_sold,lost_sales_units,returns_units,stock_on_hand_end,purchase_order_qty,received_qty,unit_price_eur,supplier_unit_cost_eur,revenue_eur,promotion_flag,discount_pct,campaign_flag,holiday_flag,holiday_name,is_weekend,day_of_week,temperature_c,rainfall_mm,competitor_price_eur,lead_time_days,actual_delivery_delay_days,ordering_cost_eur,holding_cost_per_unit_year_eur,service_level_target,price_change_flag,anomaly_flag,anomaly_type
2024-12-08,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,259,0,30,1.90,0.99,55.10,0,0,0,0,,1,Sunday,2.1,0.6,1.85,5,0,20.00,0.20,0.97,0,0,
2024-12-09,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,235,0,0,1.90,0.99,45.60,0,0,0,0,,0,Monday,5.6,0.0,1.85,5,0,20.00,0.20,0.97,0,0,
2024-12-10,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,222,0,20,1.89,0.99,62.37,0,0,0,0,,0,Tuesday,2.2,0.0,1.81,5,0,20.00,0.20,0.97,0,0,
2024-12-11,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,196,140,0,1.90,0.99,49.40,0,0,0,0,,0,Wednesday,2.0,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2024-12-12,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,193,70,30,1.90,0.99,62.70,0,0,0,0,,0,Thursday,1.9,1.9,1.94,5,0,20.00,0.20,0.97,0,0,
2024-12-13,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,1,168,20,0,1.91,0.99,49.66,0,0,0,0,,0,Friday,2.2,0.0,2.03,5,2,20.00,0.20,0.97,0,0,
2024-12-14,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,50,50,0,0,118,50,0,1.80,0.99,90.00,1,5,0,0,,1,Saturday,2.8,0.0,1.98,5,2,20.00,0.20,0.97,0,0,
2024-12-15,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,86,40,0,1.90,0.99,60.80,0,0,0,0,,1,Sunday,-0.6,0.0,1.77,5,2,20.00,0.20,0.97,0,0,
2024-12-16,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,199,30,140,1.90,0.99,51.30,0,0,0,0,,0,Monday,-1.7,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2024-12-17,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,43,43,0,0,226,0,70,1.51,0.99,64.93,1,20,0,0,,0,Tuesday,5.4,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2024-12-18,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,202,60,0,1.90,0.99,45.60,0,0,0,0,,0,Wednesday,1.2,0.0,1.94,5,1,20.00,0.20,0.97,0,0,
2024-12-19,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,178,30,0,1.90,0.99,45.60,0,0,0,0,,0,Thursday,-1.2,11.9,1.83,5,0,20.00,0.20,0.97,0,0,
2024-12-20,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,171,20,20,1.90,0.99,51.30,0,0,0,0,,0,Friday,2.4,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2024-12-21,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,36,36,0,0,215,0,80,1.92,0.99,69.12,0,0,0,0,,1,Saturday,1.5,8.0,1.97,5,0,20.00,0.20,0.97,0,0,
2024-12-22,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,1,225,0,40,1.91,0.99,59.21,0,0,0,0,,1,Sunday,-1.0,0.0,1.79,5,0,20.00,0.20,0.97,0,0,
2024-12-23,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,198,90,0,1.90,0.99,51.30,0,0,0,0,,0,Monday,3.7,5.0,2.04,5,1,20.00,0.20,0.97,0,0,
2024-12-24,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,265,0,90,1.91,0.99,43.93,0,0,0,0,,0,Tuesday,4.4,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2024-12-25,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,257,0,20,1.91,0.99,53.48,0,0,0,0,,0,Wednesday,0.8,0.5,1.78,5,0,20.00,0.20,0.97,0,0,
2024-12-26,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,231,0,0,1.89,0.99,49.14,0,0,0,0,,0,Thursday,2.2,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2024-12-27,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,200,90,0,1.89,0.99,58.59,0,0,0,0,,0,Friday,0.4,11.0,1.88,5,0,20.00,0.20,0.97,0,0,
2024-12-28,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,169,60,0,1.92,0.99,59.52,0,0,0,0,,1,Saturday,3.5,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2024-12-29,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,224,0,90,1.90,0.99,66.50,0,0,0,0,,1,Sunday,-2.5,4.0,1.97,5,0,20.00,0.20,0.97,0,0,
2024-12-30,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,196,50,0,1.92,0.99,53.76,0,0,0,0,,0,Monday,-3.0,0.0,1.78,5,0,20.00,0.20,0.97,0,0,
2024-12-31,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,162,40,0,1.89,0.99,64.26,0,0,0,1,Novogodišnja kupovina,0,Tuesday,0.1,1.1,1.96,5,0,20.00,0.20,0.97,0,0,
2025-01-01,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,221,0,90,1.90,0.99,58.90,0,0,0,1,Nova godina,0,Wednesday,2.0,2.0,1.86,5,0,20.00,0.20,0.97,0,0,
2025-01-02,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,38,38,0,0,243,0,60,1.90,0.99,72.20,0,0,0,1,Nova godina,0,Thursday,0.4,3.0,1.92,5,0,20.00,0.20,0.97,0,0,
2025-01-03,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,214,80,0,1.91,0.99,55.39,0,0,0,0,,0,Friday,2.6,0.0,1.82,5,0,20.00,0.20,0.97,0,0,
2025-01-04,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,230,0,50,1.92,0.99,65.28,0,0,0,0,,1,Saturday,1.3,9.6,1.83,5,0,20.00,0.20,0.97,0,0,
2025-01-05,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,244,0,40,1.92,0.99,49.92,0,0,0,0,,1,Sunday,3.3,0.0,1.82,5,0,20.00,0.20,0.97,0,0,
2025-01-06,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,219,0,0,1.91,0.99,47.75,0,0,0,0,,0,Monday,-3.0,0.4,2.00,5,0,20.00,0.20,0.97,0,0,
2025-01-07,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,43,43,0,0,176,120,0,1.53,0.99,65.79,1,20,0,0,,0,Tuesday,4.2,1.3,1.85,5,1,20.00,0.20,0.97,0,0,
2025-01-08,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,229,0,80,1.91,0.99,51.57,0,0,0,0,,0,Wednesday,-1.0,1.7,1.85,5,0,20.00,0.20,0.97,0,0,
2025-01-09,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,206,80,0,1.91,0.99,43.93,0,0,0,0,,0,Thursday,-0.4,0.0,1.94,5,0,20.00,0.20,0.97,0,0,
2025-01-10,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,179,20,0,1.91,0.99,51.57,0,0,0,0,,0,Friday,-0.9,3.8,2.02,5,2,20.00,0.20,0.97,0,0,
2025-01-11,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,36,36,0,0,143,40,0,1.89,0.99,68.04,0,0,0,0,,1,Saturday,1.9,0.0,2.08,5,0,20.00,0.20,0.97,0,0,
2025-01-12,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,112,30,0,1.91,0.99,59.21,0,0,0,0,,1,Sunday,6.0,0.0,1.89,5,1,20.00,0.20,0.97,0,0,
2025-01-13,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,207,20,120,1.91,0.99,47.75,0,0,0,0,,0,Monday,0.8,0.0,1.95,5,1,20.00,0.20,0.97,0,0,
2025-01-14,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,264,0,80,1.92,0.99,44.16,0,0,0,0,,0,Tuesday,-1.8,0.9,1.88,5,0,20.00,0.20,0.97,0,0,
2025-01-15,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,237,0,0,1.90,0.99,51.30,0,0,0,0,,0,Wednesday,0.7,0.0,2.02,5,0,20.00,0.20,0.97,0,0,
2025-01-16,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,253,0,40,1.90,0.99,45.60,0,0,0,0,,0,Thursday,2.8,9.2,1.86,5,0,20.00,0.20,0.97,0,0,
2025-01-17,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,242,0,20,1.90,0.99,58.90,0,0,0,0,,0,Friday,0.8,0.0,1.85,5,0,20.00,0.20,0.97,0,0,
2025-01-18,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,40,40,0,0,232,0,30,1.91,0.99,76.40,0,0,0,0,,1,Saturday,1.7,0.0,1.83,5,0,20.00,0.20,0.97,0,0,
2025-01-19,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,220,0,20,1.92,0.99,61.44,0,0,0,0,,1,Sunday,2.3,0.0,1.84,5,0,20.00,0.20,0.97,0,0,
2025-01-20,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,197,160,0,1.91,0.99,43.93,0,0,0,0,,0,Monday,1.2,0.0,1.80,5,1,20.00,0.20,0.97,0,0,
2025-01-21,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,169,60,0,1.93,0.99,54.04,0,0,0,0,,0,Tuesday,1.8,0.0,2.01,5,0,20.00,0.20,0.97,0,0,
2025-01-22,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,30,30,0,1,140,40,0,1.93,0.99,57.90,0,0,0,0,,0,Wednesday,1.6,1.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-01-23,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,117,20,0,1.91,0.99,43.93,0,0,0,0,,0,Thursday,3.0,22.7,1.81,5,0,20.00,0.20,0.97,0,0,
2025-01-24,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,89,30,0,1.92,0.99,53.76,0,0,0,0,,0,Friday,-3.0,0.0,2.02,5,1,20.00,0.20,0.97,0,0,
2025-01-25,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,37,37,0,0,52,40,0,1.91,0.99,70.67,0,0,0,0,,1,Saturday,0.1,4.1,1.79,5,1,20.00,0.20,0.97,0,0,
2025-01-26,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,243,0,220,1.90,0.99,55.10,0,0,0,0,,1,Sunday,3.6,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-01-27,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,262,0,40,1.92,0.99,40.32,0,0,0,0,,0,Monday,6.6,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-01-28,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,256,0,20,1.91,0.99,49.66,0,0,0,0,,0,Tuesday,1.3,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-01-29,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,231,0,0,1.91,0.99,47.75,0,0,0,0,,0,Wednesday,3.0,0.0,2.02,5,0,20.00,0.20,0.97,0,0,
2025-01-30,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,236,0,30,1.91,0.99,47.75,0,0,0,0,,0,Thursday,0.8,6.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-01-31,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,244,0,40,1.90,0.99,60.80,0,0,0,0,,0,Friday,3.8,15.8,1.80,5,0,20.00,0.20,0.97,0,0,
2025-02-01,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,209,170,0,1.91,0.99,66.85,0,0,0,0,,1,Saturday,1.0,4.2,1.87,5,0,20.00,0.20,0.97,0,0,
2025-02-02,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,177,50,0,1.92,0.99,61.44,0,0,0,0,,1,Sunday,4.2,4.3,1.85,5,0,20.00,0.20,0.97,0,0,
2025-02-03,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,155,30,0,1.91,0.99,42.02,0,0,0,0,,0,Monday,-0.4,0.0,1.95,5,2,20.00,0.20,0.97,0,0,
2025-02-04,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,131,20,0,1.91,0.99,45.84,0,0,0,0,,0,Tuesday,0.4,2.0,1.93,5,2,20.00,0.20,0.97,0,0,
2025-02-05,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,98,30,0,1.91,0.99,63.03,0,0,1,0,,0,Wednesday,1.7,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-02-06,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,241,0,170,1.90,0.99,51.30,0,0,0,0,,0,Thursday,2.8,1.3,1.81,5,0,20.00,0.20,0.97,0,0,
2025-02-07,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,263,0,50,1.92,0.99,53.76,0,0,0,0,,0,Friday,3.3,3.5,1.78,5,0,20.00,0.20,0.97,0,0,
2025-02-08,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,228,0,0,1.91,0.99,66.85,0,0,0,0,,1,Saturday,0.6,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-02-09,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,200,100,0,1.92,0.99,53.76,0,0,0,0,,1,Sunday,3.1,0.0,1.78,5,0,20.00,0.20,0.97,0,0,
2025-02-10,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,237,0,60,1.90,0.99,43.70,0,0,0,0,,0,Monday,2.4,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-02-11,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,236,0,20,1.91,0.99,40.11,0,0,0,0,,0,Tuesday,1.9,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-02-12,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,208,90,0,1.91,0.99,53.48,0,0,0,0,,0,Wednesday,2.4,0.0,2.09,5,1,20.00,0.20,0.97,0,0,
2025-02-13,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,179,30,0,1.91,0.99,55.39,0,0,0,0,,0,Thursday,2.7,4.2,1.94,5,0,20.00,0.20,0.97,0,0,
2025-02-14,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,56,56,0,0,223,0,100,1.45,0.99,81.20,1,25,0,0,,0,Friday,0.4,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-02-15,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,190,80,0,1.91,0.99,63.03,0,0,0,0,,1,Saturday,0.3,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-02-16,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,161,40,0,1.92,0.99,55.68,0,0,0,0,,1,Sunday,7.1,5.6,1.95,5,4,20.00,0.20,0.97,0,0,
2025-02-17,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,131,30,0,1.91,0.99,57.30,0,0,1,0,,0,Monday,4.4,16.3,2.06,5,0,20.00,0.20,0.97,0,0,
2025-02-18,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,229,0,120,1.92,0.99,42.24,0,0,0,0,,0,Tuesday,2.1,0.0,2.06,5,0,20.00,0.20,0.97,0,0,
2025-02-19,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,204,50,0,1.93,0.99,48.25,0,0,0,0,,0,Wednesday,6.0,0.0,1.87,5,0,20.00,0.20,0.97,0,0,
2025-02-20,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,259,0,80,1.90,0.99,47.50,0,0,0,0,,0,Thursday,2.7,1.9,1.95,5,0,20.00,0.20,0.97,0,0,
2025-02-21,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,229,0,0,1.89,0.99,56.70,0,0,0,0,,0,Friday,4.6,0.0,1.87,5,0,20.00,0.20,0.97,0,0,
2025-02-22,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,225,0,30,1.89,0.99,64.26,0,0,0,0,,1,Saturday,4.1,1.1,1.96,5,0,20.00,0.20,0.97,0,0,
2025-02-23,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,196,120,0,1.92,0.99,55.68,0,0,0,0,,1,Sunday,-0.0,0.0,1.85,5,0,20.00,0.20,0.97,0,0,
2025-02-24,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,220,0,50,1.91,0.99,49.66,0,0,0,0,,0,Monday,3.5,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-02-25,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,235,0,40,1.92,0.99,48.00,0,0,0,0,,0,Tuesday,6.2,2.5,2.09,5,0,20.00,0.20,0.97,0,0,
2025-02-26,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,213,70,0,1.92,1.00,42.24,0,0,0,0,,0,Wednesday,4.9,10.8,1.90,5,0,20.00,0.20,0.97,0,0,
2025-02-27,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,48,48,0,0,165,40,0,1.54,1.00,73.92,1,20,0,0,,0,Thursday,7.8,0.0,2.02,5,0,20.00,0.20,0.97,0,0,
2025-02-28,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,258,0,120,1.91,1.00,51.57,0,0,0,0,,0,Friday,4.6,3.7,1.95,5,0,20.00,0.20,0.97,0,0,
2025-03-01,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,226,0,0,1.72,1.00,55.04,1,10,0,0,,1,Saturday,4.1,0.0,1.94,5,0,20.00,0.20,0.97,0,0,
2025-03-02,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,204,80,0,1.91,1.00,42.02,0,0,0,0,,1,Sunday,5.7,12.9,1.97,5,0,20.00,0.20,0.97,0,0,
2025-03-03,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,18,18,0,0,256,0,70,1.92,1.00,34.56,0,0,0,0,,0,Monday,3.7,0.0,2.09,5,0,20.00,0.20,0.97,0,0,
2025-03-04,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,276,0,40,1.91,1.00,38.20,0,0,0,0,,0,Tuesday,8.4,10.1,1.98,5,0,20.00,0.20,0.97,0,0,
2025-03-05,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,18,18,0,0,258,0,0,1.91,1.00,34.38,0,0,0,0,,0,Wednesday,6.5,15.6,1.85,5,0,20.00,0.20,0.97,0,0,
2025-03-06,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,19,19,0,0,239,0,0,1.94,1.00,36.86,0,0,0,0,,0,Thursday,3.5,0.0,1.82,5,0,20.00,0.20,0.97,0,0,
2025-03-07,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,298,0,80,1.91,1.00,40.11,0,0,0,0,,0,Friday,4.0,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2025-03-08,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,277,0,0,1.93,1.00,40.53,0,0,0,0,,1,Saturday,6.1,2.1,1.82,5,0,20.00,0.20,0.97,0,0,
2025-03-09,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,256,0,0,1.93,1.00,40.53,0,0,0,0,,1,Sunday,0.7,8.8,2.05,5,0,20.00,0.20,0.97,0,0,
2025-03-10,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,17,17,0,0,239,0,0,1.91,1.00,32.47,0,0,0,0,,0,Monday,4.2,0.0,1.79,5,0,20.00,0.20,0.97,0,0,
2025-03-11,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,18,18,0,0,221,0,0,1.91,1.00,34.38,0,0,0,0,,0,Tuesday,6.6,5.4,1.85,5,0,20.00,0.20,0.97,0,0,
2025-03-12,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,15,15,0,0,206,160,0,1.92,1.00,28.80,0,0,0,0,,0,Wednesday,6.9,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2025-03-13,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,186,50,0,1.92,1.00,38.40,0,0,0,0,,0,Thursday,4.4,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-03-14,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,164,30,0,1.92,1.00,42.24,0,0,0,0,,0,Friday,6.7,0.0,1.81,5,0,20.00,0.20,0.97,0,0,
2025-03-15,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,141,20,0,1.92,1.00,44.16,0,0,0,0,,1,Saturday,13.2,5.3,1.92,5,1,20.00,0.20,0.97,0,0,
2025-03-16,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,115,20,0,1.81,1.00,47.06,1,5,0,0,,1,Sunday,9.1,0.0,1.78,5,0,20.00,0.20,0.97,0,0,
2025-03-17,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,16,16,0,0,259,0,160,1.91,1.00,30.56,0,0,0,0,,0,Monday,6.9,10.9,2.04,5,0,20.00,0.20,0.97,0,0,
2025-03-18,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,23,23,0,0,286,0,50,1.91,1.00,43.93,0,0,0,0,,0,Tuesday,5.9,4.2,2.05,5,0,20.00,0.20,0.97,0,0,
2025-03-19,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,295,0,30,1.94,1.00,40.74,0,0,0,0,,0,Wednesday,13.0,13.0,1.99,5,0,20.00,0.20,0.97,0,0,
2025-03-20,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,18,18,0,0,277,0,0,1.93,1.00,34.74,0,0,0,0,,0,Thursday,10.0,7.5,1.95,5,0,20.00,0.20,0.97,0,0,
2025-03-21,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,1,297,0,40,1.89,1.00,39.69,0,0,0,0,,0,Friday,7.7,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-03-22,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,269,0,0,1.90,1.00,53.20,0,0,0,0,,1,Saturday,8.6,4.0,2.06,5,0,20.00,0.20,0.97,0,0,
2025-03-23,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,19,19,0,0,250,0,0,1.92,1.00,36.48,0,0,0,0,,1,Sunday,7.2,0.0,1.87,5,0,20.00,0.20,0.97,0,0,
2025-03-24,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,1,220,0,0,1.44,1.00,44.64,1,25,0,0,,0,Monday,7.7,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2025-03-25,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,17,17,0,0,203,200,0,1.94,1.00,32.98,0,0,0,0,,0,Tuesday,16.3,0.0,2.05,5,2,20.00,0.20,0.97,0,0,
2025-03-26,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,183,20,0,1.91,1.00,38.20,0,0,0,0,,0,Wednesday,11.8,0.0,2.07,5,1,20.00,0.20,0.97,0,0,
2025-03-27,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,159,20,0,1.93,1.00,46.32,0,0,0,0,,0,Thursday,12.8,13.9,1.97,5,1,20.00,0.20,0.97,0,0,
2025-03-28,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,139,30,0,1.92,1.00,38.40,0,0,0,0,,0,Friday,7.1,0.5,1.84,5,1,20.00,0.20,0.97,0,0,
2025-03-29,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,115,20,0,1.92,1.00,46.08,0,0,0,0,,1,Saturday,10.0,14.5,1.89,5,2,20.00,0.20,0.97,0,0,
2025-03-30,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,95,20,0,1.93,1.00,38.60,0,0,0,0,,1,Sunday,7.7,0.0,2.08,5,2,20.00,0.20,0.97,0,0,
2025-03-31,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,18,18,0,0,77,20,0,1.92,1.00,34.56,0,0,0,0,,0,Monday,7.3,6.8,1.79,5,0,20.00,0.20,0.97,0,0,
2025-04-01,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,275,0,220,1.90,1.00,41.80,0,0,0,0,,0,Tuesday,5.3,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-04-02,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,19,19,0,0,276,0,20,1.91,1.00,36.29,0,0,0,0,,0,Wednesday,12.5,0.0,1.97,5,0,20.00,0.20,0.97,0,0,
2025-04-03,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,21,21,0,0,285,0,30,1.90,1.00,39.90,0,0,0,0,,0,Thursday,10.5,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-04-04,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,20,20,0,0,265,0,0,1.92,1.00,38.40,0,0,0,0,,0,Friday,12.3,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
2025-04-05,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,274,0,40,1.92,1.00,59.52,0,0,1,0,,1,Saturday,13.5,0.0,2.02,5,0,20.00,0.20,0.97,0,0,
2025-04-06,STORE02,Nikšić,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,269,0,20,1.95,1.00,48.75,0,0,0,0,,1,Sunday,10.2,0.0,1.98,5,0,20.00,0.20,0.97,0,0,
