Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
544,4,2014-06-05,16309,1984,1,1,0,0
544,5,2014-06-06,13792,1875,1,1,0,0
544,6,2014-06-07,8380,1331,1,0,0,0
544,7,2014-06-08,0,0,0,0,0,0
544,1,2014-06-09,0,0,0,0,a,0
544,2,2014-06-10,12537,1820,1,0,0,0
544,3,2014-06-11,11774,1691,1,0,0,0
544,4,2014-06-12,13015,1751,1,0,0,0
544,5,2014-06-13,11210,1631,1,0,0,0
544,6,2014-06-14,9879,1425,1,0,0,0
544,7,2014-06-15,0,0,0,0,0,0
544,1,2014-06-16,21387,2445,1,1,0,0
544,2,2014-06-17,18762,2225,1,1,0,0
544,3,2014-06-18,16352,2016,1,1,0,0
544,4,2014-06-19,14779,1885,1,1,a,0
544,5,2014-06-20,12859,1696,1,1,0,0
544,6,2014-06-21,9070,1429,1,0,0,0
544,7,2014-06-22,0,0,0,0,0,0
544,1,2014-06-23,12239,1724,1,0,0,0
544,2,2014-06-24,11875,1734,1,0,0,0
544,3,2014-06-25,10610,1439,1,0,0,0
544,4,2014-06-26,10947,1554,1,0,0,0
544,5,2014-06-27,12007,1671,1,0,0,0
544,6,2014-06-28,9538,1401,1,0,0,0
544,7,2014-06-29,0,0,0,0,0,0
544,1,2014-06-30,29853,2924,1,1,0,0
544,2,2014-07-01,16348,2077,1,1,0,0
544,3,2014-07-02,16612,2087,1,1,0,0
544,4,2014-07-03,15648,2043,1,1,0,0
544,5,2014-07-04,12964,1783,1,1,0,0
544,6,2014-07-05,8987,1334,1,0,0,0
544,7,2014-07-06,0,0,0,0,0,0
544,1,2014-07-07,13330,1969,1,0,0,0
544,2,2014-07-08,11316,1593,1,0,0,0
544,3,2014-07-09,10758,1579,1,0,0,0
544,4,2014-07-10,10988,1546,1,0,0,0
544,5,2014-07-11,10412,1510,1,0,0,0
544,6,2014-07-12,10080,1414,1,0,0,0
544,7,2014-07-13,0,0,0,0,0,0
544,1,2014-07-14,19638,2185,1,1,0,0
544,2,2014-07-15,19858,2380,1,1,0,0
544,3,2014-07-16,16944,2081,1,1,0,0
544,4,2014-07-17,15680,1990,1,1,0,0
544,5,2014-07-18,12732,1677,1,1,0,0
544,6,2014-07-19,7697,1129,1,0,0,0
544,7,2014-07-20,0,0,0,0,0,0
544,1,2014-07-21,11263,1602,1,0,0,1
544,2,2014-07-22,11534,1697,1,0,0,1
544,3,2014-07-23,10153,1460,1,0,0,1
544,4,2014-07-24,10546,1480,1,0,0,1
544,5,2014-07-25,9951,1407,1,0,0,1
544,6,2014-07-26,7920,1123,1,0,0,0
544,7,2014-07-27,0,0,0,0,0,0
544,1,2014-07-28,18759,2125,1,1,0,1
544,2,2014-07-29,16421,1962,1,1,0,1
544,3,2014-07-30,14613,1816,1,1,0,1
544,4,2014-07-31,18136,2094,1,1,0,1
544,5,2014-08-01,13813,1792,1,1,0,1
544,6,2014-08-02,8883,1279,1,0,0,0
544,7,2014-08-03,0,0,0,0,0,0
544,1,2014-08-04,19895,2346,1,1,0,1
544,2,2014-08-05,16566,2024,1,1,0,1
544,3,2014-08-06,14960,1834,1,1,0,1
544,4,2014-08-07,14698,1848,1,1,0,1
544,5,2014-08-08,12866,1630,1,1,0,1
544,6,2014-08-09,7881,1178,1,0,0,0
544,7,2014-08-10,0,0,0,0,0,0
544,1,2014-08-11,12764,1811,1,0,0,1
544,2,2014-08-12,11790,1704,1,0,0,1
544,3,2014-08-13,10841,1531,1,0,0,1
544,4,2014-08-14,11044,1565,1,0,0,1
544,5,2014-08-15,10098,1445,1,0,0,1
544,6,2014-08-16,8504,1207,1,0,0,0
544,7,2014-08-17,0,0,0,0,0,0
544,1,2014-08-18,19362,2104,1,1,0,1
544,2,2014-08-19,17114,2120,1,1,0,1
544,3,2014-08-20,15360,1805,1,1,0,1
544,4,2014-08-21,13940,1751,1,1,0,1
544,5,2014-08-22,12004,1580,1,1,0,1
544,6,2014-08-23,8269,1172,1,0,0,0
544,7,2014-08-24,0,0,0,0,0,0
544,1,2014-08-25,11687,1703,1,0,0,1
544,2,2014-08-26,10026,1449,1,0,0,1
544,3,2014-08-27,10677,1568,1,0,0,1
544,4,2014-08-28,10502,1595,1,0,0,1
544,5,2014-08-29,12504,1797,1,0,0,1
544,6,2014-08-30,8925,1600,1,0,0,0
544,7,2014-08-31,0,0,0,0,0,0
544,1,2014-09-01,20739,2307,1,1,0,0
544,2,2014-09-02,17181,2018,1,1,0,0
544,3,2014-09-03,14896,1790,1,1,0,0
544,4,2014-09-04,13978,1759,1,1,0,0
544,5,2014-09-05,12766,1634,1,1,0,0
544,6,2014-09-06,8057,1151,1,0,0,0
544,7,2014-09-07,0,0,0,0,0,0
544,1,2014-09-08,12156,1764,1,0,0,0
544,2,2014-09-09,11352,1568,1,0,0,0
544,3,2014-09-10,10049,1397,1,0,0,0
544,4,2014-09-11,10659,1517,1,0,0,0
544,5,2014-09-12,8631,1213,1,0,0,0
544,6,2014-09-13,9026,1298,1,0,0,0
544,7,2014-09-14,0,0,0,0,0,0
544,1,2014-09-15,19921,2238,1,1,0,0
544,2,2014-09-16,18014,2076,1,1,0,0
544,3,2014-09-17,14125,1758,1,1,0,0
544,4,2014-09-18,13089,1717,1,1,0,0
544,5,2014-09-19,12705,1709,1,1,0,0
544,6,2014-09-20,8401,1238,1,0,0,0
544,7,2014-09-21,0,0,0,0,0,0
544,1,2014-09-22,10835,1552,1,0,0,0
544,2,2014-09-23,10838,1541,1,0,0,0
544,3,2014-09-24,9958,1462,1,0,0,0
544,4,2014-09-25,9821,1420,1,0,0,0
544,5,2014-09-26,8876,1286,1,0,0,0
544,6,2014-09-27,9436,1371,1,0,0,0
544,7,2014-09-28,0,0,0,0,0,0
544,1,2014-09-29,20839,2320,1,1,0,0
544,2,2014-09-30,25318,2626,1,1,0,0
544,3,2014-10-01,13735,1794,1,1,0,0
544,4,2014-10-02,14583,1920,1,1,0,0
544,5,2014-10-03,0,0,0,1,a,0
544,6,2014-10-04,11004,1673,1,0,0,0
544,7,2014-10-05,0,0,0,0,0,0
544,1,2014-10-06,19492,2337,1,1,0,0
544,2,2014-10-07,17671,1975,1,1,0,0
544,3,2014-10-08,13402,1706,1,1,0,0
544,4,2014-10-09,14331,1848,1,1,0,0
544,5,2014-10-10,13053,1645,1,1,0,0
544,6,2014-10-11,10064,1379,1,0,0,0
544,7,2014-10-12,0,0,0,0,0,0
544,1,2014-10-13,12292,1743,1,0,0,0
544,2,2014-10-14,11610,1654,1,0,0,0
544,3,2014-10-15,10904,1585,1,0,0,0
544,4,2014-10-16,11654,1574,1,0,0,0
544,5,2014-10-17,10799,1497,1,0,0,0
544,6,2014-10-18,10376,1429,1,0,0,0
544,7,2014-10-19,0,0,0,0,0,0
544,1,2014-10-20,17589,2099,1,1,0,1
544,2,2014-10-21,16707,2071,1,1,0,1
544,3,2014-10-22,11808,1402,1,1,0,1
544,4,2014-10-23,11727,1502,1,1,0,1
544,5,2014-10-24,13989,1809,1,1,0,1
544,6,2014-10-25,8458,1234,1,0,0,0
544,7,2014-10-26,0,0,0,0,0,0
544,1,2014-10-27,11895,1724,1,0,0,1
544,2,2014-10-28,11294,1639,1,0,0,1
544,3,2014-10-29,10201,1507,1,0,0,1
544,4,2014-10-30,13691,1887,1,0,0,1
544,5,2014-10-31,0,0,0,0,a,1
544,6,2014-11-01,11155,1573,1,0,0,0
544,7,2014-11-02,0,0,0,0,0,0
544,1,2014-11-03,22697,2530,1,1,0,0
544,2,2014-11-04,19014,2150,1,1,0,0
544,3,2014-11-05,15995,1934,1,1,0,0
544,4,2014-11-06,14329,1690,1,1,0,0
544,5,2014-11-07,13175,1690,1,1,0,0
544,6,2014-11-08,10162,1446,1,0,0,0
544,7,2014-11-09,0,0,0,0,0,0
544,1,2014-11-10,17927,2092,1,1,0,0
544,2,2014-11-11,15838,1955,1,1,0,0
544,3,2014-11-12,14093,1793,1,1,0,0
544,4,2014-11-13,12883,1686,1,1,0,0
544,5,2014-11-14,13708,1727,1,1,0,0
544,6,2014-11-15,10154,1518,1,0,0,0
544,7,2014-11-16,0,0,0,0,0,0
544,1,2014-11-17,12758,1755,1,0,0,0
544,2,2014-11-18,11059,1621,1,0,0,0
544,3,2014-11-19,0,0,0,0,a,0
544,4,2014-11-20,12314,1759,1,0,0,0
544,5,2014-11-21,12129,1719,1,0,0,0
544,6,2014-11-22,10315,1435,1,0,0,0
544,7,2014-11-23,0,0,0,0,0,0
544,1,2014-11-24,20227,2169,1,1,0,0
544,2,2014-11-25,17663,2146,1,1,0,0
544,3,2014-11-26,16577,1911,1,1,0,0
544,4,2014-11-27,15326,1802,1,1,0,0
544,5,2014-11-28,17219,2056,1,1,0,0
544,6,2014-11-29,12082,1765,1,0,0,0
544,7,2014-11-30,0,0,0,0,0,0
544,1,2014-12-01,23176,2459,1,1,0,0
544,2,2014-12-02,20314,2284,1,1,0,0
544,3,2014-12-03,17778,2025,1,1,0,0
544,4,2014-12-04,18301,2081,1,1,0,0
544,5,2014-12-05,19044,2299,1,1,0,0
544,6,2014-12-06,11505,1657,1,0,0,0
544,7,2014-12-07,0,0,0,0,0,0
544,1,2014-12-08,14983,1961,1,0,0,0
544,2,2014-12-09,13097,1847,1,0,0,0
544,3,2014-12-10,12452,1623,1,0,0,0
544,4,2014-12-11,12004,1665,1,0,0,0
544,5,2014-12-12,12894,1661,1,0,0,0
544,6,2014-12-13,10737,1548,1,0,0,0
544,7,2014-12-14,0,0,0,0,0,0
544,1,2014-12-15,28950,2849,1,1,0,0
544,2,2014-12-16,23531,2561,1,1,0,0
544,3,2014-12-17,20018,2240,1,1,0,0
544,4,2014-12-18,20895,2311,1,1,0,0
544,5,2014-12-19,18534,2222,1,1,0,0
544,6,2014-12-20,13798,1905,1,0,0,0
544,7,2014-12-21,0,0,0,0,0,0
544,1,2014-12-22,21287,2784,1,0,0,1
544,2,2014-12-23,17305,2460,1,0,0,1
544,3,2014-12-24,3994,503,1,0,0,1
544,4,2014-12-25,0,0,0,0,c,1
544,5,2014-12-26,0,0,0,0,c,1
544,6,2014-12-27,11264,1548,1,0,0,0
544,7,2014-12-28,0,0,0,0,0,0
544,1,2014-12-29,15109,1879,1,0,0,1
544,2,2014-12-30,15658,1894,1,0,0,1
544,3,2014-12-31,4574,600,1,0,0,1
544,4,2015-01-01,0,0,0,0,a,1
544,5,2015-01-02,10468,1446,1,0,0,1
544,6,2015-01-03,8818,1208,1,0,0,0
544,7,2015-01-04,0,0,0,0,0,0
544,1,2015-01-05,17056,2076,1,1,0,0
544,2,2015-01-06,17244,2039,1,1,0,0
544,3,2015-01-07,13642,1634,1,1,0,0
544,4,2015-01-08,13175,1643,1,1,0,0
544,5,2015-01-09,12699,1579,1,1,0,0
544,6,2015-01-10,8707,1240,1,0,0,0
544,7,2015-01-11,0,0,0,0,0,0
544,1,2015-01-12,18216,2003,1,1,0,0
544,2,2015-01-13,18086,2107,1,1,0,0
544,3,2015-01-14,16091,1832,1,1,0,0
544,4,2015-01-15,14081,1736,1,1,0,0
544,5,2015-01-16,15176,1760,1,1,0,0
544,6,2015-01-17,8688,1290,1,0,0,0
544,7,2015-01-18,0,0,0,0,0,0
544,1,2015-01-19,10737,1563,1,0,0,0
544,2,2015-01-20,10038,1456,1,0,0,0
544,3,2015-01-21,11029,1434,1,0,0,0
544,4,2015-01-22,9348,1307,1,0,0,0
544,5,2015-01-23,9072,1288,1,0,0,0
544,6,2015-01-24,8791,1241,1,0,0,0
544,7,2015-01-25,0,0,0,0,0,0
544,1,2015-01-26,19547,2094,1,1,0,0
544,2,2015-01-27,14841,1768,1,1,0,0
544,3,2015-01-28,14312,1761,1,1,0,0
544,4,2015-01-29,13494,1613,1,1,0,0
544,5,2015-01-30,15745,1819,1,1,0,0
544,6,2015-01-31,8675,1252,1,0,0,0
544,7,2015-02-01,0,0,0,0,0,0
544,1,2015-02-02,20527,2366,1,1,0,0
544,2,2015-02-03,17320,2059,1,1,0,0
544,3,2015-02-04,13700,1711,1,1,0,0
544,4,2015-02-05,13642,1778,1,1,0,0
544,5,2015-02-06,12217,1617,1,1,0,0
544,6,2015-02-07,8558,1258,1,0,0,0
544,7,2015-02-08,0,0,0,0,0,0
544,1,2015-02-09,9461,1392,1,0,0,1
544,2,2015-02-10,11147,1584,1,0,0,1
544,3,2015-02-11,11268,1551,1,0,0,1
544,4,2015-02-12,10179,1524,1,0,0,1
544,5,2015-02-13,11242,1461,1,0,0,1
544,6,2015-02-14,8896,1232,1,0,0,0
544,7,2015-02-15,0,0,0,0,0,0
544,1,2015-02-16,19391,2249,1,1,0,1
544,2,2015-02-17,15077,1872,1,1,0,1
544,3,2015-02-18,12458,1596,1,1,0,1
544,4,2015-02-19,13612,1708,1,1,0,1
544,5,2015-02-20,12288,1599,1,1,0,1
544,6,2015-02-21,8180,1161,1,0,0,0
544,7,2015-02-22,0,0,0,0,0,0
544,1,2015-02-23,9960,1434,1,0,0,0
544,2,2015-02-24,10524,1468,1,0,0,0
544,3,2015-02-25,9556,1316,1,0,0,0
544,4,2015-02-26,10088,1472,1,0,0,0
544,5,2015-02-27,12470,1617,1,0,0,0
544,6,2015-02-28,10606,1450,1,0,0,0
544,7,2015-03-01,0,0,0,0,0,0
544,1,2015-03-02,21836,2437,1,1,0,0
544,2,2015-03-03,17726,2078,1,1,0,0
544,3,2015-03-04,13587,1730,1,1,0,0
544,4,2015-03-05,12637,1582,1,1,0,0
544,5,2015-03-06,13879,1696,1,1,0,0
544,6,2015-03-07,8831,1338,1,0,0,0
544,7,2015-03-08,0,0,0,0,0,0
544,1,2015-03-09,11327,1591,1,0,0,0
544,2,2015-03-10,11605,1601,1,0,0,0
544,3,2015-03-11,10187,1409,1,0,0,0
544,4,2015-03-12,10008,1375,1,0,0,0
544,5,2015-03-13,9851,1354,1,0,0,0
544,6,2015-03-14,7416,1093,1,0,0,0
544,7,2015-03-15,0,0,0,0,0,0
544,1,2015-03-16,18890,2200,1,1,0,0
544,2,2015-03-17,15918,2022,1,1,0,0
544,3,2015-03-18,14613,1799,1,1,0,0
544,4,2015-03-19,14203,1788,1,1,0,0
544,5,2015-03-20,12617,1627,1,1,0,0
544,6,2015-03-21,8889,1240,1,0,0,0
544,7,2015-03-22,0,0,0,0,0,0
544,1,2015-03-23,11188,1553,1,0,0,0
544,2,2015-03-24,10935,1607,1,0,0,0
544,3,2015-03-25,11438,1537,1,0,0,0
544,4,2015-03-26,10558,1409,1,0,0,0
544,5,2015-03-27,11049,1429,1,0,0,0
544,6,2015-03-28,9612,1354,1,0,0,0
544,7,2015-03-29,0,0,0,0,0,0
544,1,2015-03-30,23344,2316,1,1,0,0
544,2,2015-03-31,24685,2522,1,1,0,0
544,3,2015-04-01,15767,1873,1,1,0,0
544,4,2015-04-02,14599,1697,1,1,0,1
544,5,2015-04-03,0,0,0,1,b,1
544,6,2015-04-04,13460,1832,1,0,0,0
544,7,2015-04-05,0,0,0,0,0,0
544,1,2015-04-06,0,0,0,0,b,1
544,2,2015-04-07,15566,2090,1,0,0,1
544,3,2015-04-08,11817,1636,1,0,0,1
544,4,2015-04-09,12285,1734,1,0,0,1
544,5,2015-04-10,10806,1510,1,0,0,1
544,6,2015-04-11,8869,1257,1,0,0,0
544,7,2015-04-12,0,0,0,0,0,0
544,1,2015-04-13,21692,2389,1,1,0,0
544,2,2015-04-14,18061,2068,1,1,0,0
544,3,2015-04-15,15730,1891,1,1,0,0
544,4,2015-04-16,15293,1909,1,1,0,0
544,5,2015-04-17,13934,1754,1,1,0,0
544,6,2015-04-18,8987,1354,1,0,0,0
544,7,2015-04-19,0,0,0,0,0,0
544,1,2015-04-20,11800,1726,1,0,0,0
544,2,2015-04-21,11332,1637,1,0,0,0
544,3,2015-04-22,10384,1433,1,0,0,0
544,4,2015-04-23,10385,1460,1,0,0,0
544,5,2015-04-24,10088,1479,1,0,0,0
544,6,2015-04-25,9073,1300,1,0,0,0
544,7,2015-04-26,0,0,0,0,0,0
544,1,2015-04-27,17556,1996,1,1,0,0
544,2,2015-04-28,15089,1711,1,1,0,0
544,3,2015-04-29,18232,2179,1,1,0,0
544,4,2015-04-30,19069,2215,1,1,0,0
544,5,2015-05-01,0,0,0,1,a,0
544,6,2015-05-02,13302,1864,1,0,0,0
544,7,2015-05-03,0,0,0,0,0,0
544,1,2015-05-04,23205,2536,1,1,0,0
544,2,2015-05-05,16534,1954,1,1,0,0
544,3,2015-05-06,16158,1912,1,1,0,0
544,4,2015-05-07,14985,1812,1,1,0,0
544,5,2015-05-08,14102,1852,1,1,0,0
544,6,2015-05-09,9247,1365,1,0,0,0
544,7,2015-05-10,0,0,0,0,0,0
544,1,2015-05-11,12941,1789,1,0,0,0
544,2,2015-05-12,11391,1675,1,0,0,0
544,3,2015-05-13,13603,1768,1,0,0,0
544,4,2015-05-14,0,0,0,0,a,0
544,5,2015-05-15,14180,1938,1,0,0,1
544,6,2015-05-16,8530,1246,1,0,0,0
544,7,2015-05-17,0,0,0,0,0,0
544,1,2015-05-18,20927,2292,1,1,0,0
544,2,2015-05-19,18029,2129,1,1,0,0
544,3,2015-05-20,14911,1795,1,1,0,0
544,4,2015-05-21,14754,1770,1,1,0,0
544,5,2015-05-22,13025,1740,1,1,0,0
544,6,2015-05-23,9882,1352,1,0,0,0
544,7,2015-05-24,0,0,0,0,0,0
544,1,2015-05-25,0,0,0,0,a,0
544,2,2015-05-26,13151,1824,1,0,0,0
544,3,2015-05-27,11061,1520,1,0,0,0
544,4,2015-05-28,13216,1752,1,0,0,0
544,5,2015-05-29,14422,1817,1,0,0,0
544,6,2015-05-30,11207,1599,1,0,0,0
544,7,2015-05-31,0,0,0,0,0,0
544,1,2015-06-01,23032,2424,1,1,0,0
544,2,2015-06-02,17955,2153,1,1,0,0
544,3,2015-06-03,16259,1957,1,1,0,0
544,4,2015-06-04,15777,1922,1,1,a,0
544,5,2015-06-05,13285,1694,1,1,0,0
544,6,2015-06-06,8263,1184,1,0,0,0
544,7,2015-06-07,0,0,0,0,0,0
544,1,2015-06-08,12117,1638,1,0,0,0
544,2,2015-06-09,12264,1623,1,0,0,0
544,3,2015-06-10,11165,1555,1,0,0,0
544,4,2015-06-11,11017,1537,1,0,0,0
544,5,2015-06-12,11161,1531,1,0,0,0
544,6,2015-06-13,8208,1121,1,0,0,0
544,7,2015-06-14,0,0,0,0,0,0
544,1,2015-06-15,21284,2258,1,1,0,0
544,2,2015-06-16,18460,2157,1,1,0,0
544,3,2015-06-17,15817,1830,1,1,0,0
544,4,2015-06-18,14009,1720,1,1,0,0
544,5,2015-06-19,13047,1615,1,1,0,0
544,6,2015-06-20,9683,1359,1,0,0,0
544,7,2015-06-21,0,0,0,0,0,0
544,1,2015-06-22,12037,1634,1,0,0,0
544,2,2015-06-23,12063,1655,1,0,0,0
544,3,2015-06-24,10954,1561,1,0,0,0
544,4,2015-06-25,10786,1511,1,0,0,0
544,5,2015-06-26,10904,1505,1,0,0,0
544,6,2015-06-27,9417,1253,1,0,0,0
544,7,2015-06-28,0,0,0,0,0,0
544,1,2015-06-29,23349,2380,1,1,0,0
544,2,2015-06-30,25952,2636,1,1,0,0
544,3,2015-07-01,13723,1736,1,1,0,0
544,4,2015-07-02,13740,1701,1,1,0,0
544,5,2015-07-03,12407,1641,1,1,0,0
544,6,2015-07-04,7453,1043,1,0,0,0
544,7,2015-07-05,0,0,0,0,0,0
544,1,2015-07-06,13184,1815,1,0,0,0
544,2,2015-07-07,11191,1611,1,0,0,0
544,3,2015-07-08,11445,1582,1,0,0,0
544,4,2015-07-09,11682,1633,1,0,0,0
544,5,2015-07-10,11427,1542,1,0,0,0
544,6,2015-07-11,8546,1182,1,0,0,0
544,7,2015-07-12,0,0,0,0,0,0
544,1,2015-07-13,20014,2191,1,1,0,1
544,2,2015-07-14,18497,2024,1,1,0,1
544,3,2015-07-15,16718,1926,1,1,0,1
544,4,2015-07-16,14509,1783,1,1,0,1
544,5,2015-07-17,12103,1527,1,1,0,1
544,6,2015-07-18,8726,1218,1,0,0,0
544,7,2015-07-19,0,0,0,0,0,0
544,1,2015-07-20,12633,1669,1,0,0,1
544,2,2015-07-21,11398,1565,1,0,0,1
544,3,2015-07-22,10249,1370,1,0,0,1
544,4,2015-07-23,11439,1599,1,0,0,1
544,5,2015-07-24,10083,1404,1,0,0,1
544,6,2015-07-25,8653,1235,1,0,0,0
544,7,2015-07-26,0,0,0,0,0,0
544,1,2015-07-27,18258,2012,1,1,0,1
544,2,2015-07-28,16885,1964,1,1,0,1
544,3,2015-07-29,15101,1804,1,1,0,1
544,4,2015-07-30,14988,1814,1,1,0,1
544,5,2015-07-31,17626,2050,1,1,0,1
546,2,2013-01-01,0,0,0,0,a,1
546,3,2013-01-02,13451,1641,1,0,0,1
546,4,2013-01-03,12187,1513,1,0,0,1
546,5,2013-01-04,11002,1356,1,0,0,1
546,6,2013-01-05,11573,1294,1,0,0,0
546,7,2013-01-06,0,0,0,0,0,0
546,1,2013-01-07,18518,1967,1,1,0,0
546,2,2013-01-08,13931,1528,1,1,0,0
546,3,2013-01-09,12312,1424,1,1,0,0
546,4,2013-01-10,12434,1472,1,1,0,0
546,5,2013-01-11,13481,1581,1,1,0,0
546,6,2013-01-12,10910,1184,1,0,0,0
546,7,2013-01-13,0,0,0,0,0,0
546,1,2013-01-14,11538,1414,1,0,0,0
546,2,2013-01-15,10491,1355,1,0,0,0
546,3,2013-01-16,10604,1293,1,0,0,0
546,4,2013-01-17,10862,1424,1,0,0,0
546,5,2013-01-18,10913,1337,1,0,0,0
546,6,2013-01-19,10462,1187,1,0,0,0
546,7,2013-01-20,0,0,0,0,0,0
546,1,2013-01-21,15988,1713,1,1,0,0
546,2,2013-01-22,13481,1551,1,1,0,0
546,3,2013-01-23,12409,1437,1,1,0,0
546,4,2013-01-24,12705,1504,1,1,0,0
546,5,2013-01-25,13264,1554,1,1,0,0
546,6,2013-01-26,10636,1203,1,0,0,0
546,7,2013-01-27,0,0,0,0,0,0
546,1,2013-01-28,12510,1534,1,0,0,0
546,2,2013-01-29,10301,1357,1,0,0,0
546,3,2013-01-30,10229,1336,1,0,0,0
546,4,2013-01-31,12649,1521,1,0,0,0
546,5,2013-02-01,12013,1484,1,0,0,0
546,6,2013-02-02,11020,1217,1,0,0,0
546,7,2013-02-03,0,0,0,0,0,0
546,1,2013-02-04,16100,1729,1,1,0,1
546,2,2013-02-05,14590,1628,1,1,0,1
546,3,2013-02-06,14042,1574,1,1,0,1
546,4,2013-02-07,12899,1535,1,1,0,1
546,5,2013-02-08,12320,1407,1,1,0,1
546,6,2013-02-09,10047,1215,1,0,0,0
546,7,2013-02-10,0,0,0,0,0,0
546,1,2013-02-11,12198,1605,1,0,0,0
546,2,2013-02-12,11014,1472,1,0,0,0
546,3,2013-02-13,11040,1397,1,0,0,0
546,4,2013-02-14,11031,1439,1,0,0,0
546,5,2013-02-15,11512,1398,1,0,0,0
546,6,2013-02-16,10603,1220,1,0,0,0
546,7,2013-02-17,0,0,0,0,0,0
546,1,2013-02-18,16426,1909,1,1,0,0
546,2,2013-02-19,13049,1507,1,1,0,0
546,3,2013-02-20,13102,1478,1,1,0,0
546,4,2013-02-21,13483,1613,1,1,0,0
546,5,2013-02-22,12970,1494,1,1,0,0
546,6,2013-02-23,9954,1193,1,0,0,0
546,7,2013-02-24,0,0,0,0,0,0
546,1,2013-02-25,12371,1544,1,0,0,0
546,2,2013-02-26,10520,1368,1,0,0,0
546,3,2013-02-27,10556,1344,1,0,0,0
546,4,2013-02-28,13212,1615,1,0,0,0
546,5,2013-03-01,11965,1521,1,0,0,0
546,6,2013-03-02,11869,1381,1,0,0,0
546,7,2013-03-03,0,0,0,0,0,0
546,1,2013-03-04,17995,2008,1,1,0,0
546,2,2013-03-05,15199,1794,1,1,0,0
546,3,2013-03-06,13051,1566,1,1,0,0
546,4,2013-03-07,13635,1613,1,1,0,0
546,5,2013-03-08,12872,1506,1,1,0,0
546,6,2013-03-09,11933,1275,1,0,0,0
546,7,2013-03-10,0,0,0,0,0,0
546,1,2013-03-11,11872,1465,1,0,0,0
546,2,2013-03-12,10821,1450,1,0,0,0
546,3,2013-03-13,10506,1394,1,0,0,0
546,4,2013-03-14,11249,1439,1,0,0,0
546,5,2013-03-15,10884,1340,1,0,0,0
546,6,2013-03-16,11458,1314,1,0,0,0
546,7,2013-03-17,0,0,0,0,0,0
546,1,2013-03-18,16751,1812,1,1,0,0
546,2,2013-03-19,13079,1473,1,1,0,0
546,3,2013-03-20,14011,1577,1,1,0,0
546,4,2013-03-21,12706,1574,1,1,0,0
546,5,2013-03-22,13346,1547,1,1,0,0
546,6,2013-03-23,11366,1263,1,0,0,0
546,7,2013-03-24,0,0,0,0,0,0
546,1,2013-03-25,18073,1948,1,1,0,1
546,2,2013-03-26,15925,1846,1,1,0,1
546,3,2013-03-27,15409,1783,1,1,0,1
546,4,2013-03-28,16859,2020,1,1,0,1
546,5,2013-03-29,0,0,0,1,b,1
546,6,2013-03-30,15686,1849,1,0,0,0
546,7,2013-03-31,0,0,0,0,0,0
546,1,2013-04-01,0,0,0,0,b,1
546,2,2013-04-02,13671,1684,1,0,0,1
546,3,2013-04-03,11826,1521,1,0,0,1
546,4,2013-04-04,12933,1563,1,0,0,1
546,5,2013-04-05,12265,1451,1,0,0,1
546,6,2013-04-06,11595,1297,1,0,0,0
546,7,2013-04-07,0,0,0,0,0,0
546,1,2013-04-08,16768,1977,1,1,0,0
546,2,2013-04-09,14627,1694,1,1,0,0
546,3,2013-04-10,13694,1584,1,1,0,0
546,4,2013-04-11,12960,1642,1,1,0,0
546,5,2013-04-12,13150,1591,1,1,0,0
546,6,2013-04-13,10336,1300,1,0,0,0
546,7,2013-04-14,0,0,0,0,0,0
546,1,2013-04-15,12637,1632,1,0,0,0
546,2,2013-04-16,10208,1432,1,0,0,0
546,3,2013-04-17,10936,1483,1,0,0,0
546,4,2013-04-18,11078,1525,1,0,0,0
546,5,2013-04-19,10729,1416,1,0,0,0
546,6,2013-04-20,11411,1337,1,0,0,0
546,7,2013-04-21,0,0,0,0,0,0
546,1,2013-04-22,16980,1944,1,1,0,0
546,2,2013-04-23,14818,1786,1,1,0,0
546,3,2013-04-24,12714,1589,1,1,0,0
546,4,2013-04-25,12990,1636,1,1,0,0
546,5,2013-04-26,11755,1545,1,1,0,0
546,6,2013-04-27,11410,1336,1,0,0,0
546,7,2013-04-28,0,0,0,0,0,0
546,1,2013-04-29,17250,1974,1,1,0,0
546,2,2013-04-30,17339,2005,1,1,0,0
546,3,2013-05-01,0,0,0,1,a,0
546,4,2013-05-02,16676,1971,1,1,0,0
546,5,2013-05-03,15658,1835,1,1,0,0
546,6,2013-05-04,11893,1434,1,0,0,0
546,7,2013-05-05,0,0,0,0,0,0
546,1,2013-05-06,13536,1687,1,0,0,0
546,2,2013-05-07,12465,1658,1,0,0,0
546,3,2013-05-08,13114,1675,1,0,0,0
546,4,2013-05-09,0,0,0,0,a,0
546,5,2013-05-10,15212,1742,1,0,0,1
546,6,2013-05-11,11778,1407,1,0,0,0
546,7,2013-05-12,0,0,0,0,0,0
546,1,2013-05-13,17859,2024,1,1,0,0
546,2,2013-05-14,14529,1743,1,1,0,0
546,3,2013-05-15,13136,1655,1,1,0,0
546,4,2013-05-16,13733,1730,1,1,0,0
546,5,2013-05-17,14767,1754,1,1,0,0
546,6,2013-05-18,11712,1403,1,0,0,0
546,7,2013-05-19,0,0,0,0,0,0
546,1,2013-05-20,0,0,0,0,a,0
546,2,2013-05-21,14887,1884,1,0,0,1
546,3,2013-05-22,11111,1394,1,0,0,0
546,4,2013-05-23,12279,1635,1,0,0,0
546,5,2013-05-24,12209,1553,1,0,0,0
